상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220808521330,백식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170560,원효로1동,1117012300,신계동,1117012300100250010,1,대지,25,10,서울특별시 용산구 신계동 25-10,111704106252,서울특별시 용산구 원효로58길,31,,1117012300100250010013995,,서울특별시 용산구 원효로58길 31,140090,04367,,1,,126.963681309748,37.5349252066421,11030720,원효로1동,11030,용산구
MA010120220803359234,하베스트남산썬댄스플레이스,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000102600018,1,대지,260,18,서울특별시 용산구 이태원동 260-18,111703101018,서울특별시 용산구 소월로,268,,1117013000102600018007600,,서울특별시 용산구 소월로 268,140856,04342,,,,126.991117409848,37.5426520289172,11030660,이태원2동,11030,용산구
MA010120220801630857,푸드플래닛,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11170,용산구,11170570,원효로2동,1117011600,청암동,1117011600101630005,1,대지,163,5,서울특별시 용산구 청암동 163-5,111704106235,서울특별시 용산구 원효로1길,20,,1117011600101630000017342,,서울특별시 용산구 원효로1길 20,140050,04359,,,,126.945804572295,37.5352697460549,11030570,원효로2동,11030,용산구
MA010120220800278141,리버바이크,,G2,소매,G213,오락용품 소매,G21305,자전거 소매업,G47632,자전거 및 기타 운송장비 소매업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011300,원효로2가,1117011300100850017,1,대지,85,17,서울특별시 용산구 원효로2가 85-17,111703102007,서울특별시 용산구 원효로,172,,1117011300100850003019384,,서울특별시 용산구 원효로 172,140847,04367,,,,126.962017925796,37.5353031036687,11030720,원효로1동,11030,용산구
MA010120220805263291,오도바이크,,G2,소매,G203,모터사이클 소매,G20301,모터사이클 및 부품 소매업,G45302,모터사이클 및 부품 소매업,11,서울특별시,11170,용산구,11170555,청파동,1117010900,청파동1가,1117010900100010176,1,대지,1,176,서울특별시 용산구 청파동1가 1-176,111704106508,서울특별시 용산구 효창원로104길,45,6,1117010900100010176021354,명칭없음,서울특별시 용산구 효창원로104길 45-6,140868,04304,,2,,126.96633310124,37.5506123944648,11030710,청파동,11030,용산구
MA010120220804766849,티앤티게라지,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100400202,1,대지,40,202,서울특별시 용산구 한강로3가 40-202,111704106414,서울특별시 용산구 한강대로21가길,49,,1117012800100400202011642,,서울특별시 용산구 한강대로21가길 49,140880,04379,,1,,126.961547684404,37.525644216347,11030730,한강로동,11030,용산구
MA010120220804091672,금강공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1117012500101570002,1,대지,157,2,서울특별시 용산구 한강로2가 157-2,111704106426,서울특별시 용산구 한강대로38길,17,,1117012500101570002013515,,서울특별시 용산구 한강대로38길 17,140872,04386,,,,126.969872343986,37.5295840114612,11030730,한강로동,11030,용산구
MA010120220803073468,현대크린,,N1,시설관리·임대,N102,청소·방제,N10202,산업설비; 운송장비 및 공공장소 청소업,N74212,산업설비; 운송장비 및 공공장소 청소업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102370047,1,대지,237,47,서울특별시 용산구 서계동 237-47,111704106392,서울특별시 용산구 청파로89길,65,1,1117010800102370047021163,,서울특별시 용산구 청파로89길 65-1,140830,04302,,,,126.965369876842,37.5534502599913,11030710,청파동,11030,용산구
MA010120220806852387,해피스토리,,N1,시설관리·임대,N102,청소·방제,N10201,건축물 일반 청소업,N74211,건축물 일반 청소업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100380063,1,대지,38,63,서울특별시 용산구 용문동 38-63,111703005022,서울특별시 용산구 효창원로,75,10,1117012100100380063015530,,서울특별시 용산구 효창원로 75-10,140832,04356,,,,126.95697082666,37.5369141635077,11030590,용문동,11030,용산구
MA010120220810389815,이네,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,11,서울특별시,11170,용산구,11170580,효창동,1117011900,효창동,1117011900100050037,1,대지,5,37,서울특별시 용산구 효창동 5-37,111704106552,서울특별시 용산구 효창원로70길,5,,1117011900100050037017106,카페24창업센터,서울특별시 용산구 효창원로70길 5,140896,04312,,3,,126.962444647,37.5417273714621,11030580,효창동,11030,용산구
MA010120220800265369,서울하우징공인중개사,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11170,용산구,11170660,이태원2동,1117013000,이태원동,1117013000102100008,1,대지,210,8,서울특별시 용산구 이태원동 210-8,111703102012,서울특별시 용산구 회나무로,54,,1117013000102100008007749,,서울특별시 용산구 회나무로 54,140857,04346,,,,126.992498157837,37.5399671452842,11030660,이태원2동,11030,용산구
MA010120220807748762,건축사사무소애니텍쳐,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100560000,1,대지,56,,서울특별시 용산구 동자동 56,111702005005,서울특별시 용산구 한강대로,366,,1117010700100370085000001,트윈시티남산,서울특별시 용산구 한강대로 366,140160,04323,,6,,126.972907874925,37.5510916151593,11030530,남영동,11030,용산구
MA010120220800206118,만리장성,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11170,용산구,11170530,남영동,1117010700,동자동,1117010700100420009,1,대지,42,9,서울특별시 용산구 동자동 42-9,111704106397,서울특별시 용산구 한강대로102길,3,,1117010700100420009023060,,서울특별시 용산구 한강대로102길 3,140821,04334,,,,126.972331150779,37.5499382035079,11030530,남영동,11030,용산구
MA010120220800282939,반,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100100680020,1,대지,68,20,서울특별시 용산구 한남동 68-20,111704106468,서울특별시 용산구 한남대로20길,36,,1117013100100680020006123,,서울특별시 용산구 한남대로20길 36,140886,04419,,1,,127.008802464009,37.5348403632055,11030740,한남동,11030,용산구
MA010120220807153939,제1보급소,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11170,용산구,11170690,서빙고동,1117013300,서빙고동,1117013300101690001,1,대지,169,1,서울특별시 용산구 서빙고동 169-1,111704106002,서울특별시 용산구 녹사평대로11길,38,,1117013300101690001003471,,서울특별시 용산구 녹사평대로11길 38,140240,04384,,1,,126.99343890403,37.5216858826905,11030690,서빙고동,11030,용산구
MA010120220800303759,핑크쥬얼리,,G2,소매,G218,장식품 소매,G21801,예술품 소매업,G47841,예술품 및 골동품 소매업,11,서울특별시,11170,용산구,11170650,이태원1동,1117013000,이태원동,1117013000101190025,1,대지,119,25,서울특별시 용산구 이태원동 119-25,111703102009,서울특별시 용산구 이태원로,179,,1117013000101190024009329,해밀톤쇼핑센터,서울특별시 용산구 이태원로 179,140863,04350,,3,,126.993743237978,37.534813495493,11030650,이태원1동,11030,용산구
MA010120220800319250,와이드진컴주,,G2,소매,G208,가전·통신 소매,G20801,컴퓨터/소프트웨어 소매업,G47311,컴퓨터 및 주변장치; 소프트웨어 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100160009,1,대지,16,9,서울특별시 용산구 한강로3가 16-9,111703101023,서울특별시 용산구 청파로,74,,1117012800100160009011402,전자랜드,서울특별시 용산구 청파로 74,140749,04372,,,,126.959564082485,37.5327884965563,11030730,한강로동,11030,용산구
MA010120220803061539,삼화식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102600001,1,대지,260,1,서울특별시 용산구 서계동 260-1,111703005022,서울특별시 용산구 효창원로,270,,1117010800102600001021669,만리시장,서울특별시 용산구 효창원로 270,140830,04305,,,,126.963695983216,37.5513324117351,11030710,청파동,11030,용산구
MA010120220800295031,이천유리,,G2,소매,G212,기타 생활용품 소매,G21202,주방/가정용품 소매업,G47519,페인트; 창호 및 기타 건설자재 소매업,11,서울특별시,11170,용산구,11170590,용문동,1117012100,용문동,1117012100100410030,1,대지,41,30,서울특별시 용산구 용문동 41-30,111704106538,서울특별시 용산구 효창원로42길,8,,1117012100100410030015713,,서울특별시 용산구 효창원로42길 8,140832,04363,,,,126.959788203061,37.5368070364105,11030590,용문동,11030,용산구
MA010120220803451680,한국인증융합연구원,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11170,용산구,11170625,한강로동,1117012700,용산동5가,1117012700100240000,1,대지,24,,서울특별시 용산구 용산동5가 24,111703102004,서울특별시 용산구 서빙고로,67,,1117012700100240000000001,용산파크타워,서울특별시 용산구 서빙고로 67,140762,04385,,4,,126.970372312033,37.5240790157793,11030730,한강로동,11030,용산구
MA010120220813865703,아이디어그룹블링블링,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11170,용산구,11170510,후암동,1117010100,후암동,1117010100103580000,1,대지,358,,서울특별시 용산구 후암동 358,111703102002,서울특별시 용산구 두텁바위로,112,,1117010100103580000027954,,서울특별시 용산구 두텁바위로 112,140901,04328,,,,126.982233316819,37.5489850501771,11030510,후암동,11030,용산구
MA010120220800281313,키친아이,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11170,용산구,11170630,이촌1동,1117012900,이촌동,1117012900103000023,1,대지,300,23,서울특별시 용산구 이촌동 300-23,111703102008,서울특별시 용산구 이촌로,248,,1117012900103000023011117,한강맨숀아파트,서울특별시 용산구 이촌로 248,140724,04426,,,,126.975023347242,37.5194038865172,11030630,이촌1동,11030,용산구
MA010120220806650033,화이트펜슬서울,신창점,R1,예술·스포츠,R102,도서관·사적지,R10202,독서실/스터디 카페,R90212,독서실 운영업,11,서울특별시,11170,용산구,11170570,원효로2동,1117011400,신창동,1117011400100560035,1,대지,56,35,서울특별시 용산구 신창동 56-35,111704106517,서울특별시 용산구 효창원로15길,2,,1117011400100560035017460,,서울특별시 용산구 효창원로15길 2,140060,04357,,2,,126.953362389111,37.5354711927574,11030570,원효로2동,11030,용산구
MA010120220800279188,비젼&드림만리점,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,11,서울특별시,11170,용산구,11170555,청파동,1117010800,서계동,1117010800102670037,1,대지,267,37,서울특별시 용산구 서계동 267-37,111703005022,서울특별시 용산구 효창원로,271,,1117010800102670038021518,,서울특별시 용산구 효창원로 271,140830,04305,,1,,126.963243385557,37.5511881119937,11030710,청파동,11030,용산구
MA010120220807351451,한마음,,G2,소매,G213,오락용품 소매,G21306,장난감 소매업,G47640,게임용구; 인형 및 장난감 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100020008,1,대지,2,8,서울특별시 용산구 한강로3가 2-8,111703101023,서울특별시 용산구 청파로,100,,1117012800100020008011403,나진상가,서울특별시 용산구 청파로 100,140878,04372,,,,126.962347249638,37.5328975368316,11030730,한강로동,11030,용산구
MA010120220800267306,월드음향,,G2,소매,G208,가전·통신 소매,G20803,가전제품 소매업,G47320,가전제품 소매업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1117012800100160009,1,대지,16,9,서울특별시 용산구 한강로3가 16-9,111703101023,서울특별시 용산구 청파로,74,,1117012800100160009011402,전자랜드,서울특별시 용산구 청파로 74,140749,04372,,,,126.959564082485,37.5327884965563,11030730,한강로동,11030,용산구
MA010120220804791915,파티시에고재석,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11170,용산구,11170560,원효로1동,1117011300,원효로2가,1117011300100900013,1,대지,90,13,서울특별시 용산구 원효로2가 90-13,111704106245,서울특별시 용산구 원효로41길,66,,1117011300100900013019553,,서울특별시 용산구 원효로41길 66,140847,04363,,1,,126.96097686572,37.5355820744511,11030720,원효로1동,11030,용산구
MA010120220808462745,숙명여자대학교기술지주,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,N75999,그 외 기타 분류 안된 사업 지원 서비스업,11,서울특별시,11170,용산구,11170555,청파동,1117011000,청파동2가,1117011000100530012,1,대지,53,12,서울특별시 용산구 청파동2가 53-12,111704106365,서울특별시 용산구 청파로47길,100,,1117011000100530006020073,숙명여자대학교,서울특별시 용산구 청파로47길 100,140742,04310,,,,126.965079358457,37.5454673275581,11030710,청파동,11030,용산구
