상가업소번호,상호명,지점명,상권업종대분류명,지번주소,도로명주소,경도,위도,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
MA010120220803779029,알고리즘기업분석컨설팅,,교육,서울특별시 성동구 도선동 300,서울특별시 성동구 왕십리로28길 4,127.0315223,37.56392072,11040710,왕십리도선동,11040,성동구
MA010120220803744087,태양공인중개사사무소,,부동산,서울특별시 성동구 옥수동 561,서울특별시 성동구 독서당로 223,127.0151969,37.54426417,11040730,옥수동,11040,성동구
MA010120220803732522,마을,,수리·개인,서울특별시 성동구 용답동 56-1,서울특별시 성동구 용답중앙13길 6,127.0524397,37.56469715,11040700,용답동,11040,성동구
MA010120220813038826,두정컴퍼니,,소매,서울특별시 성동구 도선동 58-1,서울특별시 성동구 왕십리로 326,127.0338987,37.56274876,11040710,왕십리도선동,11040,성동구
MA010120220804810813,더바른몸PT,,예술·스포츠,서울특별시 성동구 도선동 46,서울특별시 성동구 왕십리로 320,127.0343626,37.56233417,11040710,왕십리도선동,11040,성동구
MA010120220810391041,김밥나라,한양대점,음식,서울특별시 성동구 사근동 110,서울특별시 성동구 왕십리로 222,127.0466155,37.5545003,11040550,사근동,11040,성동구
MA010120220803802061,에스피에스테크,,과학·기술,서울특별시 성동구 성수동2가 325-2,서울특별시 성동구 성수이로 51,127.0551043,37.54027889,11040670,성수2가1동,11040,성동구
MA010120220804397316,유니온칼라시스템,,과학·기술,서울특별시 성동구 성수동1가 13-164,서울특별시 성동구 성수일로 77,127.0503454,37.54739891,11040660,성수1가2동,11040,성동구
MA010120220810820792,한국직업개발원,,교육,서울특별시 성동구 성수동1가 13-214,서울특별시 성동구 상원12길 30,127.050664,37.5500387,11040660,성수1가2동,11040,성동구
MA010120220800238714,한성관광트레블컨설팅주,,시설관리·임대,서울특별시 성동구 금호동2가 325,서울특별시 성동구 금호산길 71,127.0196127,37.55456194,11040720,금호2·3가동,11040,성동구
MA010120220810490170,쭈꾸미도사,한양대점,음식,서울특별시 성동구 행당동 1-15,서울특별시 성동구 마조로1길 40,127.0394211,37.56088199,11040550,사근동,11040,성동구
MA010120220803736566,업소명없음,,소매,서울특별시 성동구 금호동1가 111-2,서울특별시 성동구 금호로 164,127.0201562,37.55548086,11040590,금호1가동,11040,성동구
MA010120220800812718,케이아이엠지,,과학·기술,서울특별시 성동구 성수동2가 300-80,서울특별시 성동구 아차산로 67-16,127.0514085,37.54646141,11040680,성수2가3동,11040,성동구
MA010120220805262538,타코튜스데이,성수점,음식,서울특별시 성동구 성수동1가 656-482,서울특별시 성동구 왕십리로10길 10,127.0456035,37.54672508,11040660,성수1가2동,11040,성동구
MA010120220811676622,일맥구조엔지니어링,,과학·기술,서울특별시 성동구 성수동2가 273-10,서울특별시 성동구 성수이로18길 31,127.060616,37.54195205,11040680,성수2가3동,11040,성동구
MA010120220803758324,한미세탁소,,수리·개인,서울특별시 성동구 사근동 181-17,서울특별시 성동구 사근동12길 6-2,127.0482492,37.56075257,11040550,사근동,11040,성동구
MA010120220803025584,멜팅스톤,,음식,서울특별시 성동구 성수동2가 271-7,서울특별시 성동구 뚝섬로17가길 55,127.0592009,37.54109681,11040670,성수2가1동,11040,성동구
MA010120220813285995,레노스드레스,,시설관리·임대,서울특별시 성동구 행당동 319-36,서울특별시 성동구 고산자로 202,127.0344173,37.55826165,11040560,행당1동,11040,성동구
MA010120220803167019,인더매스마장,,음식,서울특별시 성동구 마장동 776-1,서울특별시 성동구 마장로 270,127.0399669,37.56554896,11040540,마장동,11040,성동구
MA010120220805500025,한강힐스테이트공인중개사사무소단지내,,부동산,서울특별시 성동구 금호동4가 1553,서울특별시 성동구 금호로 40,127.0255402,37.5467041,11040620,금호4가동,11040,성동구
MA010120220806532046,제주시성수동,,음식,서울특별시 성동구 성수동2가 328-15,서울특별시 성동구 뚝섬로9길 20,127.0562355,37.53992696,11040670,성수2가1동,11040,성동구
MA010120220810106134,비밀밥상,,음식,서울특별시 성동구 하왕십리동 1070,서울특별시 성동구 왕십리로 410,127.0240756,37.56658942,11040710,왕십리도선동,11040,성동구
MA010120220808438235,쿨베이핑전자담배,성수점,소매,서울특별시 성동구 성수동2가 335-219,서울특별시 성동구 성수이로 34-1,127.054718,37.53819776,11040670,성수2가1동,11040,성동구
MA010120220808316600,칠리향,,음식,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137,127.0250607,37.56782358,11040710,왕십리도선동,11040,성동구
MA010120220803728270,세종기획,,과학·기술,서울특별시 성동구 마장동 474-3,서울특별시 성동구 고산자로 349,127.0375926,37.57082958,11040540,마장동,11040,성동구
MA010120220810585187,소녀방앗간서울숲시작점,,음식,서울특별시 성동구 성수동1가 668-35,서울특별시 성동구 왕십리로5길 9-16,127.0440645,37.54659953,11040660,성수1가2동,11040,성동구
MA010120220803776361,로악,,과학·기술,서울특별시 성동구 금호동3가 602,서울특별시 성동구 무수막5가길 37-14,127.0230858,37.55028157,11040720,금호2·3가동,11040,성동구
MA010120220811782842,크레송,,음식,서울특별시 성동구 성수동2가 835,서울특별시 성동구 성수일로8길 47,127.0555956,37.54678387,11040680,성수2가3동,11040,성동구
MA010120220803773869,피자스쿨마장역점,,음식,서울특별시 성동구 마장동 772-3,서울특별시 성동구 마장로 299,127.0427404,37.56625978,11040540,마장동,11040,성동구
MA010120220803793402,미래씨엠,,시설관리·임대,서울특별시 성동구 마장동 771-7,서울특별시 성동구 마장로 305,127.0433179,37.56666502,11040540,마장동,11040,성동구
MA010120220812304787,아스팔트아트,,과학·기술,서울특별시 성동구 성수동1가 13-17,서울특별시 성동구 성수일로 111,127.0515923,37.55045275,11040660,성수1가2동,11040,성동구
MA010120220812149113,기쁨교육연구소,,보건의료,서울특별시 성동구 도선동 40,서울특별시 성동구 무학로2길 50,127.0349058,37.56227094,11040710,왕십리도선동,11040,성동구
MA010120220803746048,카페다인,,음식,서울특별시 성동구 도선동 185-27,서울특별시 성동구 왕십리로24길 19,127.0342163,37.56428037,11040710,왕십리도선동,11040,성동구
MA010120220803368917,파인드폼,,소매,서울특별시 성동구 성수동1가 671-6,서울특별시 성동구 광나루로 130,127.0447234,37.55097813,11040660,성수1가2동,11040,성동구
MA010120220812476399,혜원소곱창,,음식,서울특별시 성동구 행당동 3-6,서울특별시 성동구 마조로7길 15,127.0396135,37.56070172,11040550,사근동,11040,성동구
MA010120220803756967,순천식당,,음식,서울특별시 성동구 도선동 201-5,서울특별시 성동구 왕십리로24길 9-1,127.0340915,37.56343347,11040710,왕십리도선동,11040,성동구
MA010120220812056649,메이플탑,,음식,서울특별시 성동구 성수동2가 322-4,서울특별시 성동구 성수이로14길 14,127.0569042,37.54141329,11040670,성수2가1동,11040,성동구
MA010120220810539711,헤어갤러리,,수리·개인,서울특별시 성동구 행당동 293-2,서울특별시 성동구 행당로17길 16,127.0335239,37.55991073,11040560,행당1동,11040,성동구
MA010120220809738884,알투엠스퀘어,,과학·기술,서울특별시 성동구 성수동1가 72-87,서울특별시 성동구 뚝섬로3길 11-5,127.0492437,37.54117347,11040650,성수1가1동,11040,성동구
MA010120220803760794,커플,,음식,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 87,127.028543,37.55729014,11040570,행당2동,11040,성동구
MA010120220812788190,아가도스바버샵,,수리·개인,서울특별시 성동구 성수동1가 656-309,서울특별시 성동구 왕십리로4길 23-1,127.0463619,37.54696806,11040660,성수1가2동,11040,성동구
MA010120220812814693,미라클건축랩,,과학·기술,서울특별시 성동구 성수동1가 13-207,서울특별시 성동구 성수일로 99,127.0511955,37.54947084,11040660,성수1가2동,11040,성동구
MA010120220806844825,기쁜전기,,소매,서울특별시 성동구 옥수동 471-2,서울특별시 성동구 독서당로39길 48,127.0109756,37.54055252,11040730,옥수동,11040,성동구
MA010120220804307973,올프롬제이,,소매,서울특별시 성동구 성수동1가 656-766,서울특별시 성동구 아차산로 38,127.0483985,37.54658882,11040660,성수1가2동,11040,성동구
MA010120220803738159,델리까또외1,,소매,서울특별시 성동구 금호동3가 1163,서울특별시 성동구 금호산12길 8,127.0200307,37.55174174,11040720,금호2·3가동,11040,성동구
MA010120220803799423,스타일모터스주,,수리·개인,서울특별시 성동구 성수동2가 279-27,서울특별시 성동구 아차산로11가길 34,127.0637757,37.54507685,11040680,성수2가3동,11040,성동구
MA010120220813800145,씨유성수2가점,,소매,서울특별시 성동구 성수동2가 346-4,서울특별시 성동구 성덕정길 76,127.0519004,37.53786566,11040670,성수2가1동,11040,성동구
MA010120220810305783,달링동물병원,,과학·기술,서울특별시 성동구 성수동1가 718,서울특별시 성동구 왕십리로 16,127.0446712,37.53925615,11040650,성수1가1동,11040,성동구
MA010120220809584725,협동조합에평,,과학·기술,서울특별시 성동구 성수동2가 284-22,서울특별시 성동구 성수일로12길 20,127.0532429,37.54817249,11040680,성수2가3동,11040,성동구
MA010120220803190891,필름더줌,,과학·기술,서울특별시 성동구 하왕십리동 882-3,서울특별시 성동구 왕십리로33길 6-12,127.0270064,37.5644354,11040520,왕십리2동,11040,성동구
MA010120220806818159,대성인력,,시설관리·임대,서울특별시 성동구 용답동 99-2,서울특별시 성동구 천호대로 282,127.0521469,37.5667966,11040700,용답동,11040,성동구
MA010120220800813539,교통정책연구원,,부동산,서울특별시 성동구 성수동1가 142-3,서울특별시 성동구 성덕정길 32,127.0470811,37.53894888,11040650,성수1가1동,11040,성동구
MA010120220805958415,제이아이솔루션,,시설관리·임대,서울특별시 성동구 성수동2가 275-4,서울특별시 성동구 동일로 89,127.0628555,37.54078859,11040680,성수2가3동,11040,성동구
MA010120220806850954,스누피부과의원,,보건의료,서울특별시 성동구 성수동1가 14-33,서울특별시 성동구 아차산로 42,127.0491,37.54643536,11040660,성수1가2동,11040,성동구
MA010120220810140524,배홍섭법무사사무소,,과학·기술,서울특별시 성동구 행당동 319-9,서울특별시 성동구 고산자로 203,127.0337156,37.55827086,11040570,행당2동,11040,성동구
MA010120220803728899,나그네파전,,음식,서울특별시 성동구 행당동 20-16,서울특별시 성동구 마조로1길 4,127.0401781,37.55829587,11040550,사근동,11040,성동구
MA010120220806718884,현경헤어,,수리·개인,서울특별시 성동구 행당동 346,서울특별시 성동구 행당로 84,127.0287465,37.55656929,11040570,행당2동,11040,성동구
MA010120220803112218,망고스터디카페,상왕십리역점,예술·스포츠,서울특별시 성동구 홍익동 420,서울특별시 성동구 마장로 185,127.0303578,37.56693936,11040710,왕십리도선동,11040,성동구
MA010120220805935984,디닷츠,,소매,서울특별시 성동구 성수동2가 700-1,서울특별시 성동구 둘레15길 11,127.0554969,37.53576469,11040670,성수2가1동,11040,성동구
MA010120220808687028,카멜커피,,음식,서울특별시 성동구 성수동2가 570-1,서울특별시 성동구 성덕정19길 6,127.0559167,37.53724213,11040670,성수2가1동,11040,성동구
MA010120220813947281,쥬씨뚝섬역점,,음식,서울특별시 성동구 성수동1가 715,서울특별시 성동구 상원길 39,127.0483991,37.54753487,11040660,성수1가2동,11040,성동구
MA010120220814107425,메리제인,,소매,서울특별시 성동구 금호동2가 1215,서울특별시 성동구 금호로 127,127.0224077,37.55320093,11040720,금호2·3가동,11040,성동구
MA010120220803775515,미향,,음식,서울특별시 성동구 용답동 61-7,서울특별시 성동구 용답중앙15길 13,127.0537867,37.5647506,11040700,용답동,11040,성동구
MA010120220803728043,강은미장,,수리·개인,서울특별시 성동구 용답동 48-4,서울특별시 성동구 용답19길 16,127.0526199,37.56339963,11040700,용답동,11040,성동구
MA010120220809108035,인그라프,,과학·기술,서울특별시 성동구 성수동1가 656-1572,서울특별시 성동구 상원1길 25,127.0479794,37.54585017,11040660,성수1가2동,11040,성동구
MA010120220804543394,미각,,음식,서울특별시 성동구 성수동2가 289-14,서울특별시 성동구 성수일로8길 39,127.0548028,37.54578413,11040680,성수2가3동,11040,성동구
MA010120220807485086,이용희스튜디오,,과학·기술,서울특별시 성동구 하왕십리동 982-2,서울특별시 성동구 무학봉길 59,127.0292687,37.56076781,11040520,왕십리2동,11040,성동구
MA010120220808472312,상림크리에이티브성수동지점,,과학·기술,서울특별시 성동구 성수동1가 13-208,서울특별시 성동구 상원12길 36,127.0509014,37.54964215,11040660,성수1가2동,11040,성동구
MA010120220803747958,달리는포차,,음식,서울특별시 성동구 마장동 566-30,서울특별시 성동구 마장로 227,127.0350775,37.56633438,11040540,마장동,11040,성동구
MA010120220808054119,성수동골룸서울숲해산물포장마차,,음식,서울특별시 성동구 성수동1가 704,서울특별시 성동구 뚝섬로 312,127.0456228,37.54123799,11040650,성수1가1동,11040,성동구
MA010120220810738910,메타공인중개사사무소,,부동산,서울특별시 성동구 송정동 67-17,서울특별시 성동구 광나루로 289,127.0619452,37.54833043,11040690,송정동,11040,성동구
MA010120220810318134,세무사이정일사무소,,과학·기술,서울특별시 성동구 성수동2가 273-61,서울특별시 성동구 연무장11길 10,127.0575617,37.54292665,11040680,성수2가3동,11040,성동구
MA010120220803730697,태양각,,음식,서울특별시 성동구 성수동2가 289-84,서울특별시 성동구 아차산로7길 19,127.0547017,37.54686538,11040680,성수2가3동,11040,성동구
MA010120220814110247,남원추어탕통마늘오리,,음식,서울특별시 성동구 송정동 66-89,서울특별시 성동구 광나루로11길 5,127.0653744,37.54878809,11040690,송정동,11040,성동구
MA010120220814004811,59년노래연습장,,예술·스포츠,서울특별시 성동구 도선동 201-3,서울특별시 성동구 왕십리로24길 13,127.0341029,37.56364069,11040710,왕십리도선동,11040,성동구
MA010120220808092639,가온삼성비뇨의학과의원,,보건의료,서울특별시 성동구 금호동4가 548-1,서울특별시 성동구 독서당로 302,127.0227341,37.54761468,11040620,금호4가동,11040,성동구
MA010120220813438085,디에이치,,과학·기술,서울특별시 성동구 성수동2가 315-61,서울특별시 성동구 연무장5가길 25,127.0556159,37.54354928,11040680,성수2가3동,11040,성동구
MA010120220812370666,만물마켓,,소매,서울특별시 성동구 마장동 480-26,서울특별시 성동구 마장로35길 48-7,127.040354,37.56981054,11040540,마장동,11040,성동구
MA010120220803758148,이수영미용실,,수리·개인,서울특별시 성동구 행당동 298-67,서울특별시 성동구 왕십리로21길 29,127.0318603,37.56012743,11040560,행당1동,11040,성동구
MA010120220813646175,미루클린,,시설관리·임대,서울특별시 성동구 성수동2가 376,서울특별시 성동구 둘레9나길 7,127.0510739,37.53710017,11040670,성수2가1동,11040,성동구
MA010120220812841202,드림컴,,수리·개인,서울특별시 성동구 성수동2가 356-1,서울특별시 성동구 둘레9길 16,127.0510289,37.5373795,11040670,성수2가1동,11040,성동구
MA010120220806689934,제이케이엘세무사무소,,과학·기술,서울특별시 성동구 행당동 286-24,서울특별시 성동구 무학봉28길 26,127.0343621,37.56115387,11040560,행당1동,11040,성동구
MA010120220803768948,세일공인중개사사무소,,부동산,서울특별시 성동구 옥수동 436,서울특별시 성동구 독서당로 173,127.0109079,37.54156165,11040730,옥수동,11040,성동구
MA010120220803761298,한진세탁,,수리·개인,서울특별시 성동구 성수동1가 704,서울특별시 성동구 뚝섬로 312,127.0456228,37.54123799,11040650,성수1가1동,11040,성동구
MA010120220812468885,라온영어교습소,,교육,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 87,127.028543,37.55729014,11040570,행당2동,11040,성동구
MA010120220814378431,웰빙체형관리,,수리·개인,서울특별시 성동구 성수동2가 275-6,서울특별시 성동구 동일로 83,127.0626288,37.54035623,11040680,성수2가3동,11040,성동구
MA010120220809376205,엘5에이엠씨에스팩토리,,음식,서울특별시 성동구 성수동2가 273-13,서울특별시 성동구 연무장15길 11,127.0589081,37.54281787,11040680,성수2가3동,11040,성동구
MA010120220809841490,반포브레드,,교육,서울특별시 성동구 응봉동 100,서울특별시 성동구 독서당로 434,127.0340531,37.55385588,11040580,응봉동,11040,성동구
MA010120220803220641,신산검도관,,교육,서울특별시 성동구 송정동 66-258,서울특별시 성동구 광나루로9가길 18,127.0648423,37.54850006,11040690,송정동,11040,성동구
MA010120220804236500,한샘약국,,소매,서울특별시 성동구 도선동 343-8,서울특별시 성동구 무학로2길 7,127.0310359,37.56443441,11040710,왕십리도선동,11040,성동구
MA010120220801317124,디짐,,예술·스포츠,서울특별시 성동구 성수동1가 13-155,서울특별시 성동구 상원길 46,127.04849,37.54812048,11040660,성수1가2동,11040,성동구
MA010120220804035608,위너마케팅,,과학·기술,서울특별시 성동구 성수동1가 13-189,서울특별시 성동구 성수일로 89,127.0507535,37.54841686,11040660,성수1가2동,11040,성동구
MA010120220803754121,ACE키폰시스템,,수리·개인,서울특별시 성동구 송정동 72-19,서울특별시 성동구 송정18가길 37,127.0695678,37.55561526,11040690,송정동,11040,성동구
MA010120220803409794,갤러리아이,,소매,서울특별시 성동구 성수동1가 656-893,서울특별시 성동구 왕십리로 98,127.0448904,37.54635595,11040660,성수1가2동,11040,성동구
MA010120220803776334,추억의홍두께칼국수,,음식,서울특별시 성동구 마장동 793-1,서울특별시 성동구 마장로40길 10,127.0433623,37.56506123,11040540,마장동,11040,성동구
MA010120220812951109,지인프라임,,소매,서울특별시 성동구 마장동 768-11,서울특별시 성동구 마장로35나길 37,127.0431827,37.56761111,11040540,마장동,11040,성동구
MA010120220803728553,대심세무회계,,과학·기술,서울특별시 성동구 송정동 67-16,서울특별시 성동구 광나루로 291,127.0622394,37.54832126,11040690,송정동,11040,성동구
MA010120220811701172,프리앤제이,,과학·기술,서울특별시 성동구 성수동1가 13-164,서울특별시 성동구 성수일로 77,127.0503454,37.54739891,11040660,성수1가2동,11040,성동구
MA010120220803756715,김밥천국,,음식,서울특별시 성동구 마장동 533-6,서울특별시 성동구 마장로 223,127.0346927,37.56643361,11040540,마장동,11040,성동구
MA010120220806503049,워시아이,,과학·기술,서울특별시 성동구 성수동2가 273-19,서울특별시 성동구 연무장13길 9,127.0582177,37.54258395,11040680,성수2가3동,11040,성동구
MA010120220811777862,북버즈초등북클럽영어교습소,,교육,서울특별시 성동구 금호동4가 1553,서울특별시 성동구 금호로 40,127.0255402,37.5467041,11040620,금호4가동,11040,성동구
MA010120220803516051,한국그래픽스,,과학·기술,서울특별시 성동구 성수동2가 284-50,서울특별시 성동구 성수일로10길 8,127.0514659,37.54771377,11040680,성수2가3동,11040,성동구
MA010120220803234322,픽시네일,,수리·개인,서울특별시 성동구 옥수동 428-10,서울특별시 성동구 독서당로 177,127.0111003,37.54183193,11040730,옥수동,11040,성동구
MA010120220803742352,상신상사,,소매,서울특별시 성동구 성수동1가 656-1564,서울특별시 성동구 뚝섬로1가길 19-13,127.0475021,37.54266083,11040650,성수1가1동,11040,성동구
MA010120220803795031,현대자동차동부하이테크센터주,,수리·개인,서울특별시 성동구 성수동2가 277-15,서울특별시 성동구 성수이로 134,127.0586511,37.54690853,11040680,성수2가3동,11040,성동구
MA010120220805450221,에이스공인중개사사무소,,부동산,서울특별시 성동구 성수동2가 317-1,서울특별시 성동구 아차산로 122,127.0574719,37.54387275,11040680,성수2가3동,11040,성동구
MA010120220800475857,슈크린,,수리·개인,서울특별시 성동구 성수동2가 275-29,서울특별시 성동구 연무장17길 14,127.0616571,37.54196953,11040680,성수2가3동,11040,성동구
MA010120220807722422,오트도트,,음식,서울특별시 성동구 옥수동 528,서울특별시 성동구 매봉길 50,127.0121195,37.5473009,11040730,옥수동,11040,성동구
MA010120220803773150,맛드리,,소매,서울특별시 성동구 성수동1가 706,서울특별시 성동구 상원길 59,127.047891,37.54930103,11040660,성수1가2동,11040,성동구
MA010120220813830682,해늘김밥,,음식,서울특별시 성동구 하왕십리동 983-8,서울특별시 성동구 무학봉길 65-2,127.0300158,37.56092079,11040520,왕십리2동,11040,성동구
MA010120220813238446,제이플랜이앤씨,,과학·기술,서울특별시 성동구 성수동2가 280-21,서울특별시 성동구 광나루로6길 35,127.0633019,37.54680702,11040680,성수2가3동,11040,성동구
MA010120220813930650,광교세무법인스마트지점,,과학·기술,서울특별시 성동구 성수동2가 300-4,서울특별시 성동구 아차산로 103,127.0558207,37.54505385,11040680,성수2가3동,11040,성동구
MA010120220803769278,성동구자동차밧데리할인매장,,소매,서울특별시 성동구 성수동2가 236-166,서울특별시 성동구 동일로 63,127.061677,37.53869889,11040670,성수2가1동,11040,성동구
MA010120220805157551,모루컴퍼니,,과학·기술,서울특별시 성동구 성수동1가 656-292,서울특별시 성동구 왕십리로 125,127.0438847,37.54883407,11040660,성수1가2동,11040,성동구
MA010120220803729568,예토종합건축사사무소,,과학·기술,서울특별시 성동구 도선동 14,서울특별시 성동구 고산자로 269,127.035778,37.56369426,11040710,왕십리도선동,11040,성동구
MA010120220803727364,우성냉동산업,,수리·개인,서울특별시 성동구 마장동 518-8,서울특별시 성동구 마장로31길 1,127.0372169,37.56652294,11040540,마장동,11040,성동구
MA010120220803732265,길벗공인중개사사무소,,부동산,서울특별시 성동구 행당동 319-9,서울특별시 성동구 고산자로 203,127.0337156,37.55827086,11040570,행당2동,11040,성동구
MA010120220812449643,원공인중개사사무소,,부동산,서울특별시 성동구 성수동2가 269-33,서울특별시 성동구 뚝섬로13길 5,127.0576037,37.53870094,11040670,성수2가1동,11040,성동구
MA010120220812174594,봉추찜닭,성수낙낙점,음식,서울특별시 성동구 성수동2가 280,서울특별시 성동구 아차산로17길 48,127.0658816,37.54639115,11040680,성수2가3동,11040,성동구
MA010120220806453888,서민이엔씨,,부동산,서울특별시 성동구 성수동2가 280-21,서울특별시 성동구 광나루로6길 35,127.0633019,37.54680702,11040680,성수2가3동,11040,성동구
MA010120220800251356,펜,코리아,과학·기술,서울특별시 성동구 성수동1가 685-217,서울특별시 성동구 서울숲길 53,127.043477,37.5481855,11040660,성수1가2동,11040,성동구
MA010120220804098720,작은공간,,음식,서울특별시 성동구 성수동2가 572-1,서울특별시 성동구 성덕정19길 16,127.057003,37.53746687,11040670,성수2가1동,11040,성동구
MA010120220804553885,마블오에이,,소매,서울특별시 성동구 행당동 117-36,서울특별시 성동구 고산자로6길 24-19,127.0356504,37.5571891,11040560,행당1동,11040,성동구
MA010120220814175520,이스포츠센터,,예술·스포츠,서울특별시 성동구 행당동 267-23,서울특별시 성동구 고산자로 234,127.0352672,37.5605229,11040560,행당1동,11040,성동구
MA010120220804843553,지에스한양중앙,,소매,서울특별시 성동구 행당동 1-133,서울특별시 성동구 마조로 37,127.0412435,37.56107057,11040550,사근동,11040,성동구
MA010120220813142657,정선부뚜막,,음식,서울특별시 성동구 성수동1가 668-13,서울특별시 성동구 서울숲6길 14,127.0430353,37.54752794,11040660,성수1가2동,11040,성동구
MA010120220809773981,제이에스컴퍼니,,수리·개인,서울특별시 성동구 성수동2가 273-51,서울특별시 성동구 연무장13길 19,127.0586482,37.54331355,11040680,성수2가3동,11040,성동구
MA010120220803762008,신용공인중개사,,부동산,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 87,127.028543,37.55729014,11040570,행당2동,11040,성동구
MA010120220803746013,행복슈퍼,,소매,서울특별시 성동구 홍익동 305,서울특별시 성동구 왕십리로28길 28,127.0320665,37.56597484,11040710,왕십리도선동,11040,성동구
MA010120220803747788,서울숲공인중개사,,부동산,서울특별시 성동구 성수동1가 656-3,서울특별시 성동구 왕십리로 58,127.0452051,37.54269777,11040650,성수1가1동,11040,성동구
MA010120220813822620,프리아,,소매,서울특별시 성동구 도선동 70,서울특별시 성동구 왕십리로24나길 20,127.035348,37.56384755,11040710,왕십리도선동,11040,성동구
MA010120220803744467,전주콩나물처가국밥,,음식,서울특별시 성동구 도선동 14,서울특별시 성동구 고산자로 269,127.035778,37.56369426,11040710,왕십리도선동,11040,성동구
MA010120220804398134,성수종합전자,,소매,서울특별시 성동구 성수동1가 306-2,서울특별시 성동구 성덕정길 64,127.0506219,37.53788423,11040650,성수1가1동,11040,성동구
MA010120220803640538,통돼지두루치기김치찌개,전문점,음식,서울특별시 성동구 용답동 57-5,서울특별시 성동구 용답중앙15길 5-1,127.0531524,37.56417425,11040700,용답동,11040,성동구
MA010120220800863912,파리바게트성수코오롱,,음식,서울특별시 성동구 성수동2가 333-140,서울특별시 성동구 성수이로7길 27,127.0534419,37.54156808,11040670,성수2가1동,11040,성동구
MA010120220809648981,블루밍수학교습소,,교육,서울특별시 성동구 금호동1가 633,서울특별시 성동구 금호로 102,127.0262775,37.55160537,11040590,금호1가동,11040,성동구
MA010120220804483847,동해종합기술공사,,과학·기술,서울특별시 성동구 성수동2가 280-21,서울특별시 성동구 광나루로6길 35,127.0633019,37.54680702,11040680,성수2가3동,11040,성동구
MA010120220803765868,먹거리소곱창,,음식,서울특별시 성동구 금호동4가 1202,서울특별시 성동구 장터길 30,127.0191471,37.54819196,11040620,금호4가동,11040,성동구
MA010120220803850787,리빙호텔수선,,수리·개인,서울특별시 성동구 행당동 347,서울특별시 성동구 행당로 75,127.0275694,37.55656957,11040570,행당2동,11040,성동구
MA010120220812081621,자이팜약국,,소매,서울특별시 성동구 행당동 380,서울특별시 성동구 고산자로2길 67,127.038038,37.55629636,11040560,행당1동,11040,성동구
MA010120220804073606,이노버,코리아,과학·기술,서울특별시 성동구 성수동1가 72-8,서울특별시 성동구 성수일로 10,127.0488251,37.54128176,11040650,성수1가1동,11040,성동구
MA010120220812722192,아이스크림스토리,마장점,소매,서울특별시 성동구 마장동 336-7,서울특별시 성동구 마조로 59,127.0414937,37.56326892,11040540,마장동,11040,성동구
MA010120220801022615,뉴캠,,시설관리·임대,서울특별시 성동구 성수동1가 656-1000,서울특별시 성동구 왕십리로14길 10,127.044994,37.54916702,11040660,성수1가2동,11040,성동구
MA010120220803749864,굿모닝공인중개사사무소,,부동산,서울특별시 성동구 응봉동 15,서울특별시 성동구 고산자로 160,127.0348908,37.55434217,11040580,응봉동,11040,성동구
MA010120220806654263,피치스그룹,코리아,소매,서울특별시 성동구 성수동2가 301-16,서울특별시 성동구 연무장3길 9,127.051328,37.54465945,11040680,성수2가3동,11040,성동구
MA010120220804458873,하이클래스공인중개사사무소,,부동산,서울특별시 성동구 성수동1가 120-5,서울특별시 성동구 둘레1길 12,127.0461869,37.53851675,11040650,성수1가1동,11040,성동구
MA010120220808426015,케이엘피제2주유소,,소매,서울특별시 성동구 송정동 83,서울특별시 성동구 동일로 249,127.0704264,37.55401097,11040690,송정동,11040,성동구
MA010120220800497353,왕십리뉴타운공인중개사사무소,,부동산,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137,127.0250607,37.56782358,11040710,왕십리도선동,11040,성동구
MA010120220803744683,뉴날개,,소매,서울특별시 성동구 성수동2가 335-151,서울특별시 성동구 성덕정길 97-1,127.0541972,37.53771146,11040670,성수2가1동,11040,성동구
MA010120220810492868,100억부동산컨설팅공인중개사사무소,,부동산,서울특별시 성동구 성수동2가 321-1,서울특별시 성동구 연무장길 52,127.0550379,37.54237825,11040670,성수2가1동,11040,성동구
MA010120220805993794,플레먼트,,예술·스포츠,서울특별시 성동구 행당동 158-4,서울특별시 성동구 마조로1길 6,127.0399517,37.558341,11040550,사근동,11040,성동구
MA010120220813129619,컨텐츠스펀지,,과학·기술,서울특별시 성동구 성수동1가 656-410,서울특별시 성동구 왕십리로 38,127.0442423,37.54101327,11040650,성수1가1동,11040,성동구
MA010120220813624620,포도랩,,과학·기술,서울특별시 성동구 성수동1가 656-426,서울특별시 성동구 뚝섬로1가길 24,127.0476036,37.54216524,11040650,성수1가1동,11040,성동구
MA010120220812373740,제이앤비건축사사무소,,과학·기술,서울특별시 성동구 성수동1가 13-214,서울특별시 성동구 상원12길 30,127.050664,37.5500387,11040660,성수1가2동,11040,성동구
MA010120220808379616,뉴얼라인필라테스신,금호점,교육,서울특별시 성동구 금호동2가 225,서울특별시 성동구 금호로11길 4,127.0193977,37.55475118,11040720,금호2·3가동,11040,성동구
